"name","pass","edit","pass_rate","edit_rate"
"베이커리",1,2,22.0889894804604,77.9110105195396
"베테랑",1,1,36.1850639839977,63.8149360160023
"벼",1,4,12.4157517940883,87.5842482059117
"벼룩시장",8,1,81.9372323086836,18.0627676913164
"벽",4,4,36.1850639839977,63.8149360160023
"벽면",2,1,53.1410169741516,46.8589830258484
"벽화",2,3,27.4321572011395,72.5678427988605
"변경",12,5,57.6428238117459,42.3571761882541
"변동",5,1,73.9254436210558,26.0745563789442
"변수",10,4,58.6362908935067,41.3637091064933
"변신",1,2,22.0889894804604,77.9110105195396
"변압기",1,1,36.1850639839977,63.8149360160023
"변화",86,52,48.3946206130698,51.6053793869302
"별",3,6,22.0889894804604,77.9110105195396
"별것",1,1,36.1850639839977,63.8149360160023
"별도",5,5,36.1850639839977,63.8149360160023
"별로",8,6,43.0537437388594,56.9462562611406
"별명",7,19,17.2806001289286,82.7193998710714
"병",12,14,32.7064626184839,67.2935373815161
"병과",1,1,36.1850639839977,63.8149360160023
"병사",1,5,10.1855232934802,89.8144767065198
"병실",1,1,36.1850639839977,63.8149360160023
"병원",8,32,12.4157517940883,87.5842482059117
"보",87,35,58.4972298361229,41.5027701638771
"보건",2,2,36.1850639839977,63.8149360160023
"보고",2,2,36.1850639839977,63.8149360160023
"보고서",49,6,82.2403933535792,17.7596066464208
"보고자",3,1,62.9779609910999,37.0220390089001
"보관",12,2,77.2840212359008,22.7159787640992
"보급",6,3,53.1410169741516,46.8589830258484
"보드",9,2,71.843998737101,28.156001262899
"보람",34,36,34.8758860789225,65.1241139210775
"보령",4,3,43.0537437388594,56.9462562611406
"보모",2,1,53.1410169741516,46.8589830258484
"보상",4,19,10.6644335529448,89.3355664470552
"보수",18,12,45.9619207586082,54.0380792413918
"보신",1,2,22.0889894804604,77.9110105195396
"보안",23,22,37.217692088024,62.782307911976
"보완",16,13,41.1031833933062,58.8968166066938
"보유",2,1,53.1410169741516,46.8589830258484
"보일",8,9,33.5118669291705,66.4881330708295
"보장",26,2,88.0545759615731,11.9454240384269
"보조",30,29,36.9715088069751,63.0284911930249
"보충",6,2,62.9779609910999,37.0220390089001
"보컬",1,1,36.1850639839977,63.8149360160023
"보탬",16,14,39.321704016298,60.678295983702
"보통",11,9,40.9345878051363,59.0654121948637
"보편",2,1,53.1410169741516,46.8589830258484
"보험",70,35,53.1410169741516,46.8589830258484
"보험계",2,6,15.8964478875207,84.1035521124793
"보험료",6,1,77.2840212359008,22.7159787640992
"보험사",2,1,53.1410169741516,46.8589830258484
"보호",13,2,78.6584862382111,21.3415137617889
"보호자",2,1,53.1410169741516,46.8589830258484
"보호하",4,1,69.4014157985136,30.5985842014864
"복",1,3,15.8964478875207,84.1035521124793
"복귀",1,3,15.8964478875207,84.1035521124793
"복리",1,3,15.8964478875207,84.1035521124793
"복무",17,11,46.7042166887057,53.2957833112943
"복수",12,3,69.4014157985136,30.5985842014864
"복습",12,1,87.1866744640948,12.8133255359051
"복싱",3,1,62.9779609910999,37.0220390089001
"복장",8,2,69.4014157985136,30.5985842014864
"복지",43,28,46.54687511345,53.45312488655
"복지관",9,15,25.3853154449109,74.6146845550891
"복지사",8,31,12.7651345159081,87.2348654840919
"복학",10,4,58.6362908935067,41.3637091064933
"복합",6,2,62.9779609910999,37.0220390089001
"본",1,2,22.0889894804604,77.9110105195396
"본격",3,4,29.8380251071436,70.1619748928564
"본능",2,3,27.4321572011395,72.5678427988605
"본래",1,1,36.1850639839977,63.8149360160023
"본보기",2,2,36.1850639839977,63.8149360160023
"본부",5,5,36.1850639839977,63.8149360160023
"본분",3,2,45.9619207586082,54.0380792413918
"본사",13,2,78.6584862382111,21.3415137617889
"본선",7,2,66.4947785411554,33.5052214588446
"본연",1,2,22.0889894804604,77.9110105195396
"본인",66,22,62.9779609910999,37.0220390089001
"본질",3,2,45.9619207586082,54.0380792413918
"볼",12,11,38.2174331957323,61.7825668042677
"봄",1,5,10.1855232934802,89.8144767065198
"봉사",95,101,34.7831576797244,65.2168423202756
"봉사단",7,3,56.953568854455,43.046431145545
"봉사자",14,2,79.876112781181,20.123887218819
"봉지",1,1,36.1850639839977,63.8149360160023
"부",27,46,24.9712658615332,75.0287341384668
"부가",4,1,69.4014157985136,30.5985842014864
"부가가치",1,1,36.1850639839977,63.8149360160023
"부각",4,3,43.0537437388594,56.9462562611406
"부끄럼",1,2,22.0889894804604,77.9110105195396
"부담",28,19,45.5226428688538,54.4773571311462
"부담감",1,8,6.618760323873,93.381239676127
"부대",22,25,33.2883035798654,66.7116964201346
"부대시설",1,1,36.1850639839977,63.8149360160023
"부동산",9,9,36.1850639839977,63.8149360160023
"부모",89,157,24.3248703714322,75.6751296285678
"부문",21,10,54.353858172969,45.646141827031
"부분",297,152,52.5605277437936,47.4394722562064
"부사관",2,2,36.1850639839977,63.8149360160023
"부산",2,9,11.190601292607,88.809398707393
"부상",7,2,66.4947785411554,33.5052214588446
"부서",96,27,66.8447234258017,33.1552765741983
"부스",12,5,57.6428238117459,42.3571761882541
"부여",31,3,85.4213019644634,14.5786980355366
"부원",26,20,42.434137263266,57.565862736734
"부장",18,16,38.9465908783814,61.0534091216186
"부재",8,2,69.4014157985136,30.5985842014864
"부정",4,15,13.1347500493673,86.8652499506327
"부족",17,18,34.8758860789225,65.1241139210775
"부지",8,1,81.9372323086836,18.0627676913164
"부진",6,1,77.2840212359008,22.7159787640992
"부채",3,1,62.9779609910999,37.0220390089001
"부탁",22,12,50.9697526345741,49.0302473654259
"부품",80,18,71.5920305741934,28.4079694258066
"부회장",2,4,22.0889894804604,77.9110105195396
"부흥",1,1,36.1850639839977,63.8149360160023
"북경",2,1,53.1410169741516,46.8589830258484
"분",83,42,52.8426851085442,47.1573148914558
"분담",14,7,53.1410169741516,46.8589830258484
"분대",2,3,27.4321572011395,72.5678427988605
"분대장",2,3,27.4321572011395,72.5678427988605
"분량",6,6,36.1850639839977,63.8149360160023
"분류",8,3,60.1924040764047,39.8075959235953
"분배",5,3,48.5874957014648,51.4125042985352
"분산",2,1,53.1410169741516,46.8589830258484
"분석",266,49,75.4791961651443,24.5208038348557
"분석기",19,3,78.2191925607189,21.7808074392811
"분석도",1,1,36.1850639839977,63.8149360160023
"분석력",18,4,71.843998737101,28.156001262899
"분석사",2,2,36.1850639839977,63.8149360160023
"분야",297,159,51.4367819199849,48.5632180800151
"분위기",70,64,38.2788608913222,61.7211391086778
"분자",8,1,81.9372323086836,18.0627676913164
"분장",1,1,36.1850639839977,63.8149360160023
"분쟁",1,2,22.0889894804604,77.9110105195396
"분해",1,2,22.0889894804604,77.9110105195396
"불",4,1,69.4014157985136,30.5985842014864
"불가능",1,6,8.6345144920445,91.3654855079555
"불감증",1,1,36.1850639839977,63.8149360160023
"불꽃",5,1,73.9254436210558,26.0745563789442
"불량",16,10,47.5684893827704,52.4315106172296
"불만",44,24,50.9697526345741,49.0302473654259
"불모지",1,2,22.0889894804604,77.9110105195396
"불안",2,1,53.1410169741516,46.8589830258484
"불편",51,15,65.8459016246579,34.1540983753421
"불평",5,3,48.5874957014648,51.4125042985352
"불화",3,1,62.9779609910999,37.0220390089001
"뷔페",1,3,15.8964478875207,84.1035521124793
"브랜드",35,16,55.3647327503034,44.6352672496966
"블랙",1,1,36.1850639839977,63.8149360160023
"블로그",14,4,66.4947785411554,33.5052214588446
"블루",25,3,82.5335460160551,17.4664539839449
"비",15,4,68.0139945066527,31.9860054933473
"비결",3,5,25.3853154449109,74.6146845550891
"비계",1,1,36.1850639839977,63.8149360160023
"비교",14,4,66.4947785411554,33.5052214588446
"비디오",3,4,29.8380251071436,70.1619748928564
"비밀",2,2,36.1850639839977,63.8149360160023
"비법",6,1,77.2840212359008,22.7159787640992
"비상",7,1,79.876112781181,20.123887218819
"비용",58,27,54.9157024706515,45.0842975293485
"비율",7,3,56.953568854455,43.046431145545
"비전",53,30,50.0438424554396,49.9561575445604
"비중",18,5,67.1194597531631,32.8805402468369
"비즈니스",19,6,64.2294908413366,35.7705091586634
"비타민",4,1,69.4014157985136,30.5985842014864
"비판",5,6,32.0894868799385,67.9105131200615
"비품",8,1,81.9372323086836,18.0627676913164
"비행기",9,8,38.9465908783814,61.0534091216186
"빅",90,1,98.0781358462146,1.92186415378543
"빈자리",1,2,22.0889894804604,77.9110105195396
"빌딩",1,2,22.0889894804604,77.9110105195396
"빛",23,14,48.2281435798547,51.7718564201453
"빨간",2,1,53.1410169741516,46.8589830258484
"빵",1,8,6.618760323873,93.381239676127
"빼빼로",1,2,22.0889894804604,77.9110105195396
"뼈대",2,2,36.1850639839977,63.8149360160023
"뿌리",7,2,66.4947785411554,33.5052214588446
"사건",21,7,62.9779609910999,37.0220390089001
"사계절",1,1,36.1850639839977,63.8149360160023
"사고",54,56,35.3495711610946,64.6504288389054
"사고력",3,2,45.9619207586082,54.0380792413918
"사고방식",4,9,20.1286820333996,79.8713179666004
"사과",6,1,77.2840212359008,22.7159787640992
"사교",4,14,13.9421418044972,86.0578581955028
"사기",11,6,50.9697526345741,49.0302473654259
"사내",21,4,74.8548758499069,25.1451241500931
"사냥",6,4,45.9619207586082,54.0380792413918
"사단",2,5,18.4879519360287,81.5120480639712
"사람",841,640,42.6971704987667,57.3028295012333
"사랑",26,28,34.4919108428397,65.5080891571603
"사례",54,14,68.6237163309684,31.3762836690316
"사로",2,1,53.1410169741516,46.8589830258484
"사명감",9,8,38.9465908783814,61.0534091216186
"사무",16,30,23.2196562835661,76.7803437164339
"사무소",1,1,36.1850639839977,63.8149360160023
"사무실",12,5,57.6428238117459,42.3571761882541
"사물",12,7,49.2914391253292,50.7085608746708
"사수",1,1,36.1850639839977,63.8149360160023
"사실",48,23,54.1992340526887,45.8007659473113
"사양서",4,1,69.4014157985136,30.5985842014864
"사업",226,97,56.9174317997508,43.0825682002492
"사업단",1,1,36.1850639839977,63.8149360160023
"사용",87,8,86.0461190150864,13.9538809849136
"사용법",3,2,45.9619207586082,54.0380792413918
"사용자",88,3,94.3287886421066,5.67121135789344
"사원",166,92,50.5714345708579,49.4285654291421
"사유",4,1,69.4014157985136,30.5985842014864
"사은품",2,3,27.4321572011395,72.5678427988605
"사이",39,27,45.02610377261,54.97389622739
"사이드",1,1,36.1850639839977,63.8149360160023
"사이트",37,9,69.9801437228748,30.0198562771252
"사장",36,27,43.0537437388594,56.9462562611406
"사전",19,26,29.2970930267808,70.7029069732192
"사정",11,14,30.820961247705,69.179038752295
"사주",3,2,45.9619207586082,54.0380792413918
"사진",41,9,72.0915364678122,27.9084635321878
"사춘기",1,4,12.4157517940883,87.5842482059117
"사출",2,2,36.1850639839977,63.8149360160023
"사탕",3,2,45.9619207586082,54.0380792413918
"사태",2,2,36.1850639839977,63.8149360160023
"사투리",2,1,53.1410169741516,46.8589830258484
"사항",67,38,49.9941406610681,50.0058593389319
"사회",186,163,39.2850872397806,60.7149127602194
"사회생활",8,35,11.4736478955469,88.5263521044531
"사회인",1,2,22.0889894804604,77.9110105195396
"사회자",2,1,53.1410169741516,46.8589830258484
"사후",4,1,69.4014157985136,30.5985842014864
"산",13,7,51.2921715911155,48.7078284088845
"산더미",1,1,36.1850639839977,63.8149360160023
"산업",188,42,71.7365617836873,28.2634382163127
"산업체",6,2,62.9779609910999,37.0220390089001
"산출",1,1,36.1850639839977,63.8149360160023
"산하",2,1,53.1410169741516,46.8589830258484
"산학",9,1,83.615371226333,16.384628773667
"살",2,4,22.0889894804604,77.9110105195396
"살리기",1,1,36.1850639839977,63.8149360160023
"살의",1,1,36.1850639839977,63.8149360160023
"살인",1,1,36.1850639839977,63.8149360160023
"삶",125,40,63.924608734377,36.075391265623
"삶이",3,1,62.9779609910999,37.0220390089001
"삼성",42,10,70.4275990459014,29.5724009540986
"삼성그룹",1,1,36.1850639839977,63.8149360160023
"삼성전자",54,6,83.615371226333,16.384628773667
"상",60,25,57.6428238117459,42.3571761882541
"상가",1,1,36.1850639839977,63.8149360160023
"상권",16,1,90.0719784168915,9.92802158310851
"상금",1,1,36.1850639839977,63.8149360160023
"상급",7,2,66.4947785411554,33.5052214588446
"상급자",8,2,69.4014157985136,30.5985842014864
"상단",3,2,45.9619207586082,54.0380792413918
"상담",36,32,38.9465908783814,61.0534091216186
"상담사",5,3,48.5874957014648,51.4125042985352
"상담자",1,1,36.1850639839977,63.8149360160023
"상대",36,21,49.2914391253292,50.7085608746708
"상대방",72,53,43.512610454701,56.487389545299
"상반기",11,3,67.5231319454403,32.4768680545597
"상사",23,8,61.9802928092875,38.0197071907125
"상상",12,4,62.9779609910999,37.0220390089001
"상생",11,9,40.9345878051363,59.0654121948637
"상수도",1,1,36.1850639839977,63.8149360160023
"상승",13,2,78.6584862382111,21.3415137617889
"상식",5,3,48.5874957014648,51.4125042985352
"상업",7,7,36.1850639839977,63.8149360160023
"상의",6,6,36.1850639839977,63.8149360160023
"상인",2,1,53.1410169741516,46.8589830258484
"상자",2,1,53.1410169741516,46.8589830258484
"상장",4,3,43.0537437388594,56.9462562611406
"상점",4,5,31.2064672128189,68.7935327871811
"상징",2,1,53.1410169741516,46.8589830258484
"상처",3,13,11.571205669583,88.428794330417
"상태",61,25,58.0458827762964,41.9541172237036
"상표",1,2,22.0889894804604,77.9110105195396
"상품",167,52,64.5521142737494,35.4478857262506
"상품권",3,1,62.9779609910999,37.0220390089001
"상호",3,5,25.3853154449109,74.6146845550891
"상황",225,134,48.7732404744683,51.2267595255317
"새",2,6,15.8964478875207,84.1035521124793
"새벽",12,18,27.4321572011395,72.5678427988605
"새옹지마",1,4,12.4157517940883,87.5842482059117
"색깔",5,2,58.6362908935067,41.3637091064933
"색상",1,4,12.4157517940883,87.5842482059117
"색종이",2,1,53.1410169741516,46.8589830258484
"생",5,7,28.8267541081542,71.1732458918458
"생각",352,336,37.2660319122011,62.7339680877989
"생계유지",1,2,22.0889894804604,77.9110105195396
"생명",17,16,37.5963637163465,62.4036362836534
"생물",4,2,53.1410169741516,46.8589830258484
"생산",174,33,74.9360947035553,25.0639052964447
"생산량",3,3,36.1850639839977,63.8149360160023
"생산자",1,2,22.0889894804604,77.9110105195396
"생애",1,1,36.1850639839977,63.8149360160023
"생일",5,3,48.5874957014648,51.4125042985352
"생존",32,1,94.776704243414,5.22329575658598
"생체",3,1,62.9779609910999,37.0220390089001
"생활",241,163,45.6040270204134,54.3959729795866
"생활관",1,1,36.1850639839977,63.8149360160023
"생활도",2,2,36.1850639839977,63.8149360160023
"생활비",2,7,13.9421418044972,86.0578581955028
"생활신조",14,13,37.9132284464778,62.0867715535222
"샤시",2,1,53.1410169741516,46.8589830258484
"샵",20,2,85.008199009827,14.991800990173
"서",5,6,32.0894868799385,67.9105131200615
"서기",1,1,36.1850639839977,63.8149360160023
"서로",179,86,54.1329900486088,45.8670099513912
"서로서로",2,2,36.1850639839977,63.8149360160023
"서류",32,5,78.3970624900836,21.6029375099164
"서민",1,2,22.0889894804604,77.9110105195396
"서브",1,1,36.1850639839977,63.8149360160023
"서비스",343,155,55.6498797566576,44.3501202433424
"서빙",8,8,36.1850639839977,63.8149360160023
"서양",19,1,91.5064168615136,8.49358313848635
"서울",18,18,36.1850639839977,63.8149360160023
"서울시",3,1,62.9779609910999,37.0220390089001
"서적",18,14,42.164444747852,57.835555252148
"서지",1,1,36.1850639839977,63.8149360160023
"서포터",8,3,60.1924040764047,39.8075959235953
"석",1,1,36.1850639839977,63.8149360160023
"석사",6,5,40.4916881292437,59.5083118707563
"석유",19,3,78.2191925607189,21.7808074392811
"선",33,20,48.3364755743695,51.6635244256305
"선거",2,3,27.4321572011395,72.5678427988605
"선도",7,6,39.8147429463002,60.1852570536998
"선두",6,4,45.9619207586082,54.0380792413918
"선물",3,15,10.1855232934802,89.8144767065198
"선박",1,1,36.1850639839977,63.8149360160023
"선발",1,2,22.0889894804604,77.9110105195396
"선배",91,60,46.2364845847438,53.7635154152562
"선생",62,82,30.0078160455287,69.9921839544713
"선수",1,18,3.05396839299879,96.9460316070012
"선의",3,2,45.9619207586082,54.0380792413918
"선임",4,9,20.1286820333996,79.8713179666004
"선입",2,1,53.1410169741516,46.8589830258484
"선전",1,2,22.0889894804604,77.9110105195396
"선정",17,6,61.6356795023493,38.3643204976507
"선진국",5,2,58.6362908935067,41.3637091064933
"선출",2,1,53.1410169741516,46.8589830258484
"선택",25,26,35.2843954098213,64.7156045901787
"선호도",3,3,36.1850639839977,63.8149360160023
"선후배",3,10,14.5379041342322,85.4620958657677
"설",7,3,56.953568854455,43.046431145545
"설계",162,63,59.3178481759436,40.6821518240564
"설득",38,7,75.4791961651443,24.5208038348557
"설득력",5,3,48.5874957014648,51.4125042985352
"설레임",1,1,36.1850639839977,63.8149360160023
"설립",7,2,66.4947785411554,33.5052214588446
"설명",24,8,62.9779609910999,37.0220390089001
"설명서",1,4,12.4157517940883,87.5842482059117
"설명회",2,2,36.1850639839977,63.8149360160023
"설문",56,8,79.876112781181,20.123887218819
"설문지",6,6,36.1850639839977,63.8149360160023
"설비",60,18,65.39917167604,34.60082832396
"설상가상",1,1,36.1850639839977,63.8149360160023
"설정",17,2,82.8171778643389,17.1828221356611
"설치",12,8,45.9619207586082,54.0380792413918
"섬세",1,2,22.0889894804604,77.9110105195396
"섬유",8,2,69.4014157985136,30.5985842014864
"섭외",11,1,86.1827763109491,13.8172236890509
"성",40,11,67.340880205348,32.659119794652
"성격",180,234,30.370742932928,69.629257067072
"성공",125,43,62.2405934143564,37.7594065856436
"성과",132,74,50.2848968207228,49.7151031792772
"성남",2,3,27.4321572011395,72.5678427988605
"성능",16,1,90.0719784168915,9.92802158310851
"성별",1,4,12.4157517940883,87.5842482059117
"성분",4,3,43.0537437388594,56.9462562611406
"성사",2,1,53.1410169741516,46.8589830258484
"성실",27,45,25.3853154449109,74.6146845550891
"성의",1,3,15.8964478875207,84.1035521124793
"성인",8,3,60.1924040764047,39.8075959235953
"성장",163,57,61.8540526957571,38.1459473042429
"성장기",2,1,53.1410169741516,46.8589830258484
"성장도",4,1,69.4014157985136,30.5985842014864
"성적",96,38,58.8900315324212,41.1099684675788
"성적표",2,2,36.1850639839977,63.8149360160023
"성취",16,2,81.9372323086836,18.0627676913164
"성취감",40,33,40.7340898213296,59.2659101786704
"성품",1,3,15.8964478875207,84.1035521124793
"성향",27,24,38.9465908783814,61.0534091216186
"성황",1,1,36.1850639839977,63.8149360160023
"세",22,12,50.9697526345741,49.0302473654259
"세계",97,72,43.3079940613308,56.6920059386692
"세계인",3,2,45.9619207586082,54.0380792413918
"세금",2,2,36.1850639839977,63.8149360160023
"세라믹",1,2,22.0889894804604,77.9110105195396
"세무",6,19,15.1868543347606,84.8131456652394
"세미나",27,10,60.4896817068905,39.5103182931095
"세부",16,10,47.5684893827704,52.4315106172296
"세분",4,2,53.1410169741516,46.8589830258484
"세상",50,38,42.7293071952062,57.2706928047938
"세팅",1,1,36.1850639839977,63.8149360160023
"센서",43,5,82.98297806811,17.01702193189
"센터",77,19,69.6783063861726,30.3216936138274
"셀",12,2,77.2840212359008,22.7159787640992
"소",2,3,27.4321572011395,72.5678427988605
"소개",10,5,53.1410169741516,46.8589830258484
"소개서",1,4,12.4157517940883,87.5842482059117
"소극적",3,14,10.8342375438218,89.1657624561782
"소년",5,4,41.479026876222,58.520973123778
"소득",7,10,28.414035911278,71.585964088722
"소리",21,18,39.8147429463002,60.1852570536998
"소망",2,3,27.4321572011395,72.5678427988605
"소명",1,1,36.1850639839977,63.8149360160023
"소문",2,2,36.1850639839977,63.8149360160023
"소방",10,1,85.008199009827,14.991800990173
"소비",9,2,71.843998737101,28.156001262899
"소비자",45,20,56.059800578297,43.940199421703
"소비재",4,1,69.4014157985136,30.5985842014864
"소설",1,3,15.8964478875207,84.1035521124793
"소셜",5,1,73.9254436210558,26.0745563789442
"소속",7,4,49.806874828228,50.193125171772
"소송",5,2,58.6362908935067,41.3637091064933
"소스",36,3,87.1866744640949,12.8133255359051
"소식",7,5,44.2537853586495,55.7462146413505
"소신",4,2,53.1410169741516,46.8589830258484
"소양",2,3,27.4321572011395,72.5678427988605
"소유",1,3,15.8964478875207,84.1035521124793
"소음",6,1,77.2840212359008,22.7159787640992
"소자",9,1,83.615371226333,16.384628773667
"소재",74,10,80.7545426780788,19.2454573219212
"소정",4,1,69.4014157985136,30.5985842014864
"소중한",20,26,30.370742932928,69.629257067072
"소진",8,2,69.4014157985136,30.5985842014864
"소통",203,35,76.6833531593739,23.3166468406262
"소프트웨어",38,3,87.7786409385395,12.2213590614605
"소형",4,5,31.2064672128189,68.7935327871811
"소홀",2,3,27.4321572011395,72.5678427988605
"속",72,60,40.4916881292437,59.5083118707563
"속도",21,10,54.353858172969,45.646141827031
"속의",3,4,29.8380251071436,70.1619748928564
"손",29,29,36.1850639839977,63.8149360160023
"손길",2,6,15.8964478875207,84.1035521124793
"손님",37,34,38.1595070950856,61.8404929049144
"손등",2,2,36.1850639839977,63.8149360160023
"손실",8,7,39.321704016298,60.678295983702
"손익",5,1,73.9254436210558,26.0745563789442
"손재주",1,5,10.1855232934802,89.8144767065198
"손해",19,9,54.4847538994904,45.5152461005096
"솔루션",56,2,94.074732598296,5.92526740170403
"솔리드",2,1,53.1410169741516,46.8589830258484
"솔선수범",7,1,79.876112781181,20.123887218819
"쇼",1,2,22.0889894804604,77.9110105195396
"쇼핑",6,4,45.9619207586082,54.0380792413918
"쇼핑몰",11,6,50.9697526345741,49.0302473654259
"수",37,94,18.2467631199564,81.7532368800436
"수강",12,9,43.0537437388594,56.9462562611406
"수고",2,2,36.1850639839977,63.8149360160023
"수금",2,3,27.4321572011395,72.5678427988605
"수급",3,1,62.9779609910999,37.0220390089001
"수기",1,1,36.1850639839977,63.8149360160023
"수년",2,1,53.1410169741516,46.8589830258484
"수능",14,6,56.953568854455,43.046431145545
"수단",13,6,55.1281309370963,44.8718690629037
"수도",26,13,53.1410169741516,46.8589830258484
"수동",3,2,45.9619207586082,54.0380792413918
"수량",10,2,73.9254436210558,26.0745563789442
"수렴",3,1,62.9779609910999,37.0220390089001
"수료",3,3,36.1850639839977,63.8149360160023
"수리",4,5,31.2064672128189,68.7935327871811
"수립",17,4,70.6734795723408,29.3265204276592
"수명",17,4,70.6734795723408,29.3265204276592
"수발",1,2,22.0889894804604,77.9110105195396
"수상",24,9,60.1924040764047,39.8075959235953
"수석",4,2,53.1410169741516,46.8589830258484
"수소",2,1,53.1410169741516,46.8589830258484
"수수료",4,1,69.4014157985136,30.5985842014864
"수시",5,2,58.6362908935067,41.3637091064933
"수업",222,115,52.2585724482746,47.7414275517254
"수요",20,7,61.833362413439,38.166637586561
"수용",5,1,73.9254436210558,26.0745563789442
"수원",1,1,36.1850639839977,63.8149360160023
"수위",1,1,36.1850639839977,63.8149360160023
"수의",3,1,62.9779609910999,37.0220390089001
"수익",36,24,45.9619207586082,54.0380792413918
"수입",5,2,58.6362908935067,41.3637091064933
"수정",41,9,72.0915364678122,27.9084635321878
"수주",5,4,41.479026876222,58.520973123778
"수준",33,18,50.9697526345741,49.0302473654259
"수집",20,7,61.833362413439,38.166637586561
"수첩",8,1,81.9372323086836,18.0627676913164
"수치",18,1,91.0766573276316,8.92334267236839
"수학",34,33,36.8772160974408,63.1227839025592
"수행",109,30,67.3225424657378,32.6774575342622
"수험",6,1,77.2840212359008,22.7159787640992
"수확",2,1,53.1410169741516,46.8589830258484
"숙련도",7,3,56.953568854455,43.046431145545
"숙지",9,1,83.615371226333,16.384628773667
"순",3,1,62.9779609910999,37.0220390089001
"순간",47,21,55.9290806338012,44.0709193661988
"순서",13,16,31.5402775385054,68.4597224614946
"순수",2,1,53.1410169741516,46.8589830258484
"순위",10,4,58.6362908935067,41.3637091064933
"순조",17,4,70.6734795723408,29.3265204276592
"순환",3,3,36.1850639839977,63.8149360160023
"술",11,7,47.1193009954217,52.8806990045783
"숨",4,2,53.1410169741516,46.8589830258484
"숫자",9,1,83.615371226333,16.384628773667
"숭실대",1,1,36.1850639839977,63.8149360160023
"쉬",4,2,53.1410169741516,46.8589830258484
"스마일",2,4,22.0889894804604,77.9110105195396
"스마트",52,3,90.7651463646626,9.23485363533745
"스마트폰",65,3,92.4730974041294,7.52690259587057
"스스로",89,101,33.3182728180876,66.6817271819124
"스승",2,4,22.0889894804604,77.9110105195396
"스카웃",1,1,36.1850639839977,63.8149360160023
"스캔",3,1,62.9779609910999,37.0220390089001
"스케줄",5,4,41.479026876222,58.520973123778
"스케쥴",5,6,32.0894868799385,67.9105131200615
"스크린",8,3,60.1924040764047,39.8075959235953
"스크립트",3,1,62.9779609910999,37.0220390089001
"스킬",5,4,41.479026876222,58.520973123778
"스타",2,10,10.1855232934802,89.8144767065198
"스타일",5,4,41.479026876222,58.520973123778
"스타트",15,1,89.4797405532491,10.5202594467509
"스터디",24,12,53.1410169741516,46.8589830258484
"스텝",1,5,10.1855232934802,89.8144767065198
"스토어",5,1,73.9254436210558,26.0745563789442
"스톤",12,3,69.4014157985136,30.5985842014864
"스트레스",24,23,37.1734906195725,62.8265093804275
"스트레칭",1,1,36.1850639839977,63.8149360160023
"스포츠",8,7,39.321704016298,60.678295983702
"스피치",2,2,36.1850639839977,63.8149360160023
"슬로건",3,6,22.0889894804604,77.9110105195396
"습관",78,76,36.7870024995697,63.2129975004303
"습득",13,13,36.1850639839977,63.8149360160023
"승객",5,14,16.8406890679447,83.1593109320553
"승부욕",3,2,45.9619207586082,54.0380792413918
"승차",1,1,36.1850639839977,63.8149360160023
"승화",3,3,36.1850639839977,63.8149360160023
"시",81,41,52.8353612585493,47.1646387414507
"시간표",1,1,36.1850639839977,63.8149360160023
"시계",3,1,62.9779609910999,37.0220390089001
"시골",7,4,49.806874828228,50.193125171772
"시공",11,9,40.9345878051363,59.0654121948637
"시급",2,2,36.1850639839977,63.8149360160023
"시기",21,23,34.1118761785501,65.8881238214499
"시나리오",2,1,53.1410169741516,46.8589830258484
"시내",4,2,53.1410169741516,46.8589830258484
"시너지",37,12,63.6144847576482,36.3855152423518
"시대",60,29,53.9842323837969,46.0157676162031
"시도",38,7,75.4791961651443,24.5208038348557
"시련",13,5,59.5842233871694,40.4157766128306
"시뮬레이션",11,1,86.1827763109491,13.8172236890509
"시민",12,14,32.7064626184839,67.2935373815161
"시범",1,2,22.0889894804604,77.9110105195396
"시사",2,2,36.1850639839977,63.8149360160023
"시선",22,15,45.404293304183,54.595706695817
"시설",23,16,44.9068427044585,55.0931572955415
"시설물",6,5,40.4916881292437,59.5083118707563
"시스템",199,43,72.4074597878935,27.5925402121065
"시시각각",5,1,73.9254436210558,26.0745563789442
"시야",9,9,36.1850639839977,63.8149360160023
"시운전",1,3,15.8964478875207,84.1035521124793
"시일",8,1,81.9372323086836,18.0627676913164
"시작",38,28,43.4882158589725,56.5117841410275
"시작점",2,2,36.1850639839977,63.8149360160023
"시장",221,63,66.5452222608132,33.4547777391868
"시절",253,155,48.0665530161298,51.9334469838702
"시점",6,6,36.1850639839977,63.8149360160023
"시즌",1,3,15.8964478875207,84.1035521124793
"시차",1,1,36.1850639839977,63.8149360160023
"시청",6,2,62.9779609910999,37.0220390089001
"시행착오",14,11,41.9170675157789,58.0829324842211
"시험",86,71,40.7170839366269,59.2829160633732
"시험공부",2,2,36.1850639839977,63.8149360160023
"식구",1,2,22.0889894804604,77.9110105195396
"식단",1,1,36.1850639839977,63.8149360160023
"식당",6,10,25.3853154449109,74.6146845550891
"식사",4,10,18.4879519360287,81.5120480639712
"식의",2,1,53.1410169741516,46.8589830258484
"식재",1,2,22.0889894804604,77.9110105195396
"식품",34,4,82.8171778643389,17.1828221356611
"신",14,7,53.1410169741516,46.8589830258484
"신경",13,19,27.9522689600536,72.0477310399465
"신규",22,5,71.387185626046,28.612814373954
"신념",27,17,47.3844568898436,52.6155431101564
